Index,id,Age,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,satisfaction_satisfied
58336,28841,-0.9544920321499282,2,-0.33434294014032945,2,2,1,2,4,4,4,4,4,3,4,2,3,4,-0.7298492686649699,1,0,0,1
58337,109459,0.034361822134250174,2,1.5964746112515966,2,2,2,2,5,4,4,5,5,5,5,4,5,5,0.22742418129599642,1,0,0,1
58338,26861,-0.0317896411453543,1,-1.2998528242840508,3,4,4,4,3,3,3,3,2,4,2,2,1,3,1.874103146369692,1,0,0,1
58339,12255,0.7642637550999931,0,-1.5321665790327108,5,5,5,5,5,5,5,5,5,1,5,1,3,5,-0.7298492686649699,1,0,0,1
58340,128375,-0.9544920321499282,2,0.8254605760924263,1,1,1,1,1,1,1,1,3,4,3,2,4,1,1.3049385140854186,1,0,0,0
58341,38832,0.8307836450921969,1,-1.0090460694904444,4,1,4,1,2,4,3,4,4,4,4,1,4,1,-0.7298492686649699,0,0,0,1
58342,59441,-1.0859046644234112,2,-0.49861553824120736,2,2,2,2,2,2,2,2,1,1,3,4,4,2,-0.7298492686649699,1,0,0,0
58343,94658,1.2970238717682996,2,-1.375196060433828,3,3,3,4,4,3,4,4,5,3,5,5,5,4,-0.20182380703922256,1,1,0,1
58344,54902,1.6306162696223192,0,-0.0624220528444194,2,4,2,3,4,4,5,5,5,2,5,3,5,5,-0.5419590692304329,0,0,1,0
58345,46160,-0.8229944565168262,0,-0.5023404441264486,0,5,0,1,0,3,3,5,5,4,5,3,5,3,2.0091190831931756,0,0,1,1
58346,126549,-0.9544920321499282,0,-0.4287786876688225,3,1,3,4,4,3,4,4,3,3,3,3,3,4,-0.7298492686649699,1,0,1,0
58347,113718,1.4971281596740271,0,-0.9145836003727396,5,1,5,1,2,5,2,2,3,2,2,4,1,2,-0.20182380703922256,1,0,1,1
58348,5245,0.3656786020597645,2,-1.159761000226524,1,0,0,3,3,2,3,4,4,0,2,2,4,3,1.217322124444035,1,0,0,0
58349,15850,0.4984315037334507,2,1.2821554335083523,1,2,2,2,3,4,4,1,1,1,1,1,1,3,0.6698784733221557,1,0,0,0
58350,101603,-1.2172377959228748,0,0.3193647789220595,2,3,3,1,4,3,4,4,5,5,5,3,5,4,-0.7298492686649699,0,1,0,0
58351,80122,0.10055347219059227,2,0.10177335874062238,5,5,5,5,5,1,1,3,2,4,4,1,5,1,-0.7298492686649699,0,1,0,1
58352,86447,-1.414098755399367,2,-0.2450442994010212,4,4,4,3,2,4,2,2,3,3,4,5,4,2,-0.7298492686649699,1,1,0,1
58353,63589,0.1667829885755603,2,1.1300326447449722,2,2,2,2,2,4,4,2,2,2,2,5,2,4,0.5717532519075998,1,0,0,1
58354,85032,-1.1515808545526753,0,0.7627769510870712,4,5,4,2,3,4,3,3,1,4,5,3,1,3,-0.7298492686649699,1,0,1,0
58355,75587,-1.6108054561551264,2,1.7129084704315798,4,5,5,5,4,4,4,4,1,4,3,4,3,4,-0.7298492686649699,1,0,0,0
58356,99754,-0.8887542315728034,0,-1.2280800260743356,4,4,0,1,2,0,2,2,4,4,5,5,4,2,0.6698784733221557,1,0,1,1
58357,93980,-0.7572119011563379,0,0.41121400322483576,3,4,4,4,1,4,1,1,4,2,3,3,4,1,-0.5419590692304329,1,1,0,0
58358,66969,0.1667829885755603,2,1.5089063862912675,5,5,5,5,5,5,5,4,4,4,4,3,4,4,0.4656072091311669,0,0,0,1
58359,82553,0.4984315037334507,2,-0.6475428876388893,2,2,2,2,2,5,5,4,4,4,4,3,4,4,-0.7298492686649699,1,0,0,1
58360,82386,0.8973264600105243,2,1.818134507445532,1,1,3,1,3,3,3,4,5,4,5,3,4,3,2.0017838501785143,1,0,0,1
58361,109391,0.697767641052041,0,0.20157943896288,3,4,3,3,4,5,4,4,4,3,4,3,4,5,1.6896471532466197,0,0,1,0
58362,24909,-0.0317896411453543,2,1.5986727007203578,1,1,1,1,3,3,5,5,5,5,5,5,5,5,-0.7298492686649699,0,0,0,1
58363,57080,-1.0202086092434266,0,0.41566819429762203,3,3,3,4,3,3,1,3,4,4,4,3,5,3,-0.7298492686649699,0,1,0,0
58364,33767,-0.6914056986124645,0,1.044902068028992,5,1,2,1,5,5,5,5,5,1,5,1,1,5,1.7275884592268087,0,0,0,1
58365,14648,-0.36198434774307364,2,-1.4469892640405773,4,4,4,4,3,2,4,5,5,5,5,1,5,2,-0.7298492686649699,0,0,0,1
58366,61053,0.8307836450921969,2,0.8547413940549432,3,3,3,3,5,5,5,5,5,5,5,4,5,4,-0.5419590692304329,1,0,0,1
58367,3641,0.4320404515277272,2,-0.8515536939841887,4,4,4,4,3,4,4,2,2,2,2,5,2,3,-0.7298492686649699,0,0,0,1
58368,44774,0.4984315037334507,0,0.4463488179335526,5,5,5,5,5,5,5,5,4,3,3,1,1,5,-0.7298492686649699,1,0,0,1
58369,89928,-0.5597185348102248,0,0.6762941313716453,2,1,3,1,2,2,2,2,2,1,4,1,4,2,-0.7298492686649699,0,0,0,0
58370,72889,0.5648504827397484,2,1.471129633877537,2,1,1,1,1,4,4,2,2,2,2,4,2,1,0.8438074606772864,1,0,0,0
58371,111381,-0.8887542315728034,2,1.2314200562554527,4,4,4,4,4,4,4,4,5,4,5,4,4,4,-0.7298492686649699,1,0,0,1
58372,25288,-0.9544920321499282,2,1.550357840740643,1,1,1,1,4,4,4,4,3,4,3,2,3,4,0.09443601915974761,1,0,0,1
58373,121816,0.8307836450921969,2,1.7050123950028535,3,2,2,2,4,3,4,3,3,3,3,4,3,1,0.22742418129599642,1,0,0,0
58374,8843,-0.16397357768671336,2,1.8415417944138062,5,5,5,5,3,5,5,5,5,5,5,4,5,4,1.413053286982947,1,0,0,1
58375,84352,1.2970238717682996,2,1.0330597532329289,2,1,1,1,3,4,4,2,2,3,2,1,2,3,-0.7298492686649699,0,0,0,0
58376,74631,2.0983109206878474,2,1.2355699547380201,1,1,1,1,5,4,2,4,4,4,4,2,4,2,-0.7298492686649699,1,0,0,1
58377,69574,2.23206565281687,0,0.2535237769223411,3,1,1,1,3,3,3,1,5,3,4,3,3,3,-0.7298492686649699,0,0,0,0
58378,37991,-1.1515808545526753,0,0.44526780728558557,4,4,4,5,4,4,5,4,5,1,5,2,5,4,-0.5419590692304329,1,1,0,0
58379,90063,-1.1515808545526753,2,0.2509726258178903,3,3,3,3,3,3,3,3,4,3,3,3,3,3,-0.048475595037772844,1,0,0,0
58380,66931,0.697767641052041,2,0.038484517722206915,4,4,3,4,2,5,4,4,4,4,4,5,4,4,1.5903444842761043,0,0,0,1
58381,60618,-0.09790067170815119,2,0.3920784392507409,4,4,4,1,4,4,1,4,3,5,4,5,5,4,-0.7298492686649699,1,1,0,1
58382,71372,-0.36198434774307364,2,-1.2211977439697375,1,2,2,2,3,2,2,1,1,1,1,4,1,4,0.09443601915974761,0,0,0,0
58383,97016,-0.36198434774307364,0,-0.20163947943130525,4,3,4,4,3,4,3,3,2,4,3,1,4,3,-0.36613702844948015,1,0,1,0
58384,99334,0.23304824810637165,0,-1.0439916932118236,1,4,3,3,4,5,5,3,3,3,3,5,3,3,-0.7298492686649699,0,0,1,0
58385,18517,0.9638914079286166,2,-1.2326744354732175,2,5,5,5,1,3,3,2,2,2,2,2,2,2,1.9222411980979428,0,0,0,0
58386,52231,-0.9544920321499282,0,-0.9722644999696465,2,5,2,1,4,2,4,4,2,2,3,4,1,4,-0.7298492686649699,1,1,0,0
58387,71378,-0.0317896411453543,2,1.1917002307334816,3,2,2,2,2,4,3,3,3,3,3,4,3,2,-0.7298492686649699,1,0,0,0
58388,121910,-1.2828760678960234,0,-1.0439916932118236,2,4,2,2,1,2,1,1,2,2,4,1,2,1,0.22742418129599642,1,0,1,0
58389,12933,-1.4796841722063308,0,-0.7916845740695436,1,2,1,4,1,1,1,1,2,4,3,2,4,1,-0.20182380703922256,0,0,1,0
58390,22952,0.8973264600105243,0,-0.133274283254419,5,2,2,2,5,5,5,5,2,3,4,2,5,5,-0.7298492686649699,1,0,0,1
58391,16896,-1.1515808545526753,0,-0.31517588130499147,2,4,1,2,1,3,3,3,5,4,5,3,4,3,2.0134134599525457,1,0,1,0
58392,51138,2.031453905197706,0,-1.335011141388813,4,2,4,3,2,3,3,2,2,4,2,4,2,2,0.6698784733221557,0,0,1,0
58393,3275,0.9638914079286166,0,-0.7449424189110306,4,1,1,1,4,4,4,4,1,2,5,4,4,4,0.9907327016678182,1,0,0,1
58394,122799,1.5638639858369836,2,-0.5116742795368047,4,4,4,4,2,4,4,2,2,2,2,3,2,5,-0.7298492686649699,0,0,0,1
58395,1054,-1.414098755399367,0,-0.9167038088873639,5,4,3,1,2,3,2,2,5,3,5,5,5,2,-0.7298492686649699,1,0,1,1
58396,116034,-1.6108054561551264,0,-1.1081409474635733,4,5,2,1,1,2,1,1,3,4,4,4,4,1,1.0550524307525049,0,0,1,0
58397,108167,-0.9544920321499282,0,0.13530108798380852,1,5,1,1,4,1,4,4,4,4,5,3,4,4,1.7030151289062212,0,0,1,0
58398,122172,-1.0202086092434266,0,-0.6163815250633763,5,0,5,3,4,5,4,4,5,4,4,4,5,4,-0.7298492686649699,1,1,0,1
58399,68143,0.8307836450921969,2,1.8252128206817488,3,3,3,3,4,4,5,5,5,5,5,3,5,4,-0.7298492686649699,0,0,0,1
58400,79297,-0.4938354635799624,2,1.1938567515938174,2,2,2,2,5,5,5,5,4,4,3,3,4,5,-0.7298492686649699,1,0,0,1
58401,9130,0.10055347219059227,2,-0.2182355287786924,5,5,5,5,3,4,4,4,4,4,4,5,4,4,-0.7298492686649699,0,0,0,1
58402,84503,-2.0038017334642717,2,1.3234380836986912,3,1,1,1,3,3,3,3,3,3,4,1,3,3,-0.7298492686649699,1,0,0,0
58403,118853,-1.938338528192348,1,-0.47083586744043876,4,4,4,3,2,4,2,2,3,4,5,4,5,2,-0.7298492686649699,1,0,1,0
58404,16240,-0.6914056986124645,2,-0.24673027510054352,4,4,4,4,4,4,4,4,3,3,5,1,5,4,-0.7298492686649699,1,0,0,1
58405,105494,-0.23001055446046242,0,-1.5592522949794672,5,2,2,2,5,5,5,5,2,3,2,3,1,5,1.1677987195822834,0,0,0,1
58406,75139,-0.4938354635799624,2,0.8650604630909634,2,2,2,2,5,5,5,5,4,4,5,3,4,5,-0.7298492686649699,0,0,0,1
58407,87050,1.1637118969859905,2,0.7308416251846942,4,4,2,4,5,5,5,4,4,4,4,4,4,4,1.413053286982947,1,0,0,1
58408,59731,0.034361822134250174,1,-0.18188603674800224,2,4,2,1,2,2,2,2,5,4,5,3,5,2,-0.7298492686649699,1,0,1,0
58409,15555,-0.09790067170815119,2,-1.1349911108875816,3,3,3,4,3,4,4,2,4,4,3,4,2,4,2.0170235762378286,1,0,1,0
58410,68846,0.23304824810637165,2,0.04871098334829101,2,2,2,2,4,4,5,5,5,5,5,4,5,3,-0.7298492686649699,1,0,0,1
58411,69878,0.9638914079286166,2,1.1938567515938174,1,1,1,1,5,3,5,5,5,5,5,5,5,5,-0.7298492686649699,1,0,0,1
58412,104464,-1.1515808545526753,2,0.15998719812485782,5,3,5,3,3,5,3,3,1,3,5,4,4,3,-0.7298492686649699,0,1,0,1
58413,59734,-0.4938354635799624,1,-0.18188603674800224,4,4,4,2,3,4,3,3,3,5,5,4,4,3,-0.7298492686649699,0,0,1,0
58414,50991,0.6312962199425015,0,-1.379947372399516,2,2,2,3,3,4,4,5,5,2,5,3,5,1,-0.7298492686649699,0,0,1,0
58415,66859,-1.2172377959228748,0,-0.27557962776158834,3,2,3,3,2,3,2,2,1,3,3,3,3,2,-0.7298492686649699,1,0,1,0
58416,70824,-1.2172377959228748,1,-0.46531319977197033,1,4,1,2,3,1,3,3,4,2,2,5,5,3,0.6698784733221557,0,0,1,0
58417,119688,0.4984315037334507,2,0.5021602208640131,5,5,5,5,3,4,5,3,3,4,3,5,3,3,-0.7298492686649699,0,0,0,1
58418,46350,1.5638639858369836,1,-0.5304344118540252,2,2,2,3,2,4,4,4,4,2,4,1,4,2,-0.7298492686649699,0,0,1,0
58419,126064,-0.09790067170815119,2,1.6907126458893171,4,4,4,4,2,5,5,5,5,5,5,4,5,4,-0.7298492686649699,1,0,0,1
58420,5087,-0.9544920321499282,2,-1.2998528242840508,2,4,3,3,3,3,3,3,2,5,4,2,4,3,-0.7298492686649699,1,1,0,0
58421,33557,-0.29601355922855527,2,-0.91034690264803,2,2,2,2,1,1,5,4,4,4,4,2,4,1,1.7275884592268087,1,0,0,1
58422,122784,-0.4938354635799624,2,1.1775745788472944,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0.35098690532699,1,0,0,1
58423,30605,-0.4938354635799624,0,-0.7590989996498971,3,2,3,1,4,3,4,4,4,2,1,2,2,4,0.6698784733221557,1,0,1,0
58424,194,0.4320404515277272,2,1.7327101800224451,2,2,2,2,3,4,4,5,5,5,5,3,5,3,1.9913581265699758,0,0,0,1
58425,118171,0.10055347219059227,2,0.6344051218589861,5,5,5,5,3,4,4,2,2,2,2,5,2,5,0.35098690532699,1,0,0,1
58426,39252,1.5638639858369836,2,-1.420534814159764,3,3,2,3,1,2,2,2,2,3,3,4,2,1,-0.7298492686649699,0,0,0,0
58427,69797,1.2970238717682996,2,1.02614294868408,5,5,5,5,5,4,5,4,4,4,4,4,4,3,-0.7298492686649699,1,0,0,1
58428,95158,-0.0317896411453543,0,-1.3823248977130733,2,5,2,3,5,2,4,5,4,4,4,5,4,5,-0.36613702844948015,1,0,1,0
58429,63912,-1.1515808545526753,2,-0.17370751985140392,1,1,1,1,2,2,2,2,1,4,1,5,3,2,1.3049385140854186,0,0,0,1
58430,89684,-1.2172377959228748,0,-0.4233409904624613,4,0,4,4,3,4,3,3,3,2,1,4,2,3,-0.7298492686649699,1,1,0,0
58431,58960,-0.09790067170815119,2,0.951684281790079,1,1,4,1,2,5,4,5,5,5,5,4,5,4,1.8597858582566427,0,0,0,1
58432,8178,0.1667829885755603,2,-1.537080020932063,1,1,1,1,1,1,1,4,4,2,3,1,2,1,2.011321829679421,1,0,0,0
58433,105962,-0.16397357768671336,2,1.236604883726147,3,3,3,3,3,5,5,4,4,3,4,5,5,5,-0.7298492686649699,0,1,0,0
58434,65703,-1.5452529269820323,2,0.04871098334829101,1,1,1,1,1,1,1,1,1,3,3,1,4,1,-0.7298492686649699,1,0,0,0
58435,112995,0.8307836450921969,2,0.9180114902508602,1,2,2,2,4,2,4,1,1,1,1,1,1,1,-0.7298492686649699,1,0,0,0
58436,28510,-0.6914056986124645,2,1.4194061127398565,5,5,5,5,4,4,4,4,5,4,5,3,5,4,-0.7298492686649699,1,0,0,1
58437,113110,-1.0202086092434266,0,-0.6183198480813061,3,5,3,2,4,3,4,4,4,4,5,4,5,4,0.22742418129599642,1,0,1,0
58438,106362,-0.9544920321499282,2,-0.7268301649630344,2,4,2,3,2,2,2,2,3,4,4,5,4,2,1.7156449558221845,0,1,0,0
58439,12774,0.8307836450921969,1,-0.29271556147771266,1,5,0,4,1,3,5,4,4,0,2,4,4,3,-0.7298492686649699,0,0,1,0
58440,105129,-0.36198434774307364,2,-1.168805531124034,2,2,2,3,5,2,5,5,3,3,4,3,5,5,-0.5419590692304329,1,1,0,0
58441,6726,0.1667829885755603,2,-1.1983376709556155,0,0,0,3,3,5,4,3,3,3,3,4,3,3,-0.7298492686649699,0,0,0,1
58442,127148,-1.0202086092434266,0,-0.47083586744043876,5,5,5,3,4,5,2,4,4,2,5,3,4,4,-0.7298492686649699,1,0,1,1
58443,116233,-0.42792450385976155,0,-1.0439916932118236,3,4,3,4,5,3,5,5,5,1,1,2,4,5,1.985096005289836,0,0,1,0
58444,12331,-0.4938354635799624,2,-1.375196060433828,1,1,1,1,5,5,4,5,2,3,3,4,4,5,1.8826978509789591,0,0,0,1
58445,18278,-0.42792450385976155,1,-1.0242956740891673,4,4,4,3,5,4,5,5,1,4,3,3,3,5,0.4656072091311669,0,1,0,0
58446,70,0.6312962199425015,2,1.6160918715175172,4,3,3,3,3,4,4,1,1,1,4,1,1,3,1.9079115957345714,0,0,0,0
58447,22608,1.230358446402986,0,-1.3021879944595078,5,5,5,5,1,4,3,5,5,5,5,2,5,5,1.4996151162967841,0,0,0,1
58448,122009,-0.0317896411453543,2,1.1704403573542062,2,2,5,2,4,5,4,4,4,4,4,4,4,5,-0.7298492686649699,0,0,0,1
58449,128472,0.23304824810637165,0,-0.47083586744043876,1,5,1,5,1,1,1,1,5,1,1,2,1,1,-0.7298492686649699,1,0,1,0
58450,88910,2.031453905197706,0,-0.06706849132539311,1,5,1,4,3,1,3,3,3,3,5,4,4,5,-0.7298492686649699,1,1,1,0
58451,106802,-0.16397357768671336,0,-0.5531093464288975,1,4,1,4,5,1,5,5,4,4,3,2,3,5,1.413053286982947,0,1,0,0
58452,6868,1.5638639858369836,0,-0.4689937463239721,3,5,3,1,5,3,5,5,5,2,4,5,5,5,1.9139596901879874,1,0,1,0
58453,107974,-0.16397357768671336,0,-0.8557209918133569,4,0,4,2,1,4,1,1,2,2,2,5,4,1,-0.7298492686649699,0,1,0,0
58454,121839,0.23304824810637165,2,-0.9808867238826301,2,5,3,5,1,3,4,2,2,2,2,3,2,2,-0.7298492686649699,0,0,0,0
58455,39316,-1.5452529269820323,0,-1.1983376709556155,4,2,4,4,4,4,3,4,2,2,4,2,3,4,-0.7298492686649699,1,0,1,1
58456,6282,-1.2172377959228748,2,-0.3413496481849869,3,3,3,3,5,5,5,5,1,4,2,2,1,5,-0.7298492686649699,1,0,0,1
58457,109811,-0.23001055446046242,2,1.3663654571113872,3,3,5,3,2,4,5,4,4,4,4,5,4,4,-0.048475595037772844,1,0,0,1
58458,87758,-0.29601355922855527,2,-1.3232605657062309,3,3,3,3,3,5,5,4,4,4,5,3,4,5,-0.7298492686649699,0,0,0,1
58459,107532,1.0970847955459035,2,0.7056154403384659,5,5,4,5,5,4,5,4,4,4,4,4,4,4,-0.7298492686649699,0,0,0,1
58460,72958,0.1667829885755603,2,0.2662068487995121,5,5,5,2,4,5,4,4,4,3,4,4,4,4,-0.7298492686649699,0,1,0,1
58461,36956,-1.938338528192348,2,-0.006020051117271257,2,4,2,1,5,2,5,5,5,2,5,4,5,5,1.8108759312435194,1,0,1,0
58462,57248,0.034361822134250174,2,1.3741090232104332,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0.4656072091311669,1,0,0,1
58463,69801,0.8307836450921969,2,0.5444412294051593,5,5,5,5,3,5,5,5,5,5,5,3,5,4,-0.7298492686649699,1,0,0,1
58464,10957,0.8307836450921969,2,1.1857470107447872,1,1,1,1,3,4,3,1,1,1,1,1,1,4,-0.7298492686649699,1,0,0,0
58465,86972,0.3656786020597645,2,1.422010603020974,1,1,1,1,2,4,5,5,5,5,5,3,5,5,-0.5419590692304329,1,0,0,1
58466,61449,1.1637118969859905,2,1.215183269733129,2,2,2,2,5,5,4,5,5,5,5,3,5,4,-0.5419590692304329,0,0,0,1
58467,26426,-1.0202086092434266,0,0.032614001349311084,4,2,2,2,4,4,3,4,2,1,3,1,4,4,-0.7298492686649699,1,0,0,1
58468,128239,-0.42792450385976155,0,-0.506070280309184,1,4,1,3,2,1,2,2,4,4,4,5,4,2,0.8438074606772864,1,0,1,0
58469,10001,0.3656786020597645,0,-0.6358203249057358,1,4,1,4,3,1,3,3,3,1,3,2,3,3,-0.7298492686649699,1,0,1,0
58470,116254,0.2993473541333881,0,-0.929451097174663,4,2,4,4,1,4,3,5,5,4,5,4,5,4,-0.7298492686649699,0,0,1,0
58471,64184,-1.0859046644234112,0,0.20290169877017483,3,3,3,3,3,5,5,4,5,3,4,5,4,5,2.0056538135490865,0,1,0,0
58472,82314,-0.9544920321499282,2,-0.7916845740695436,2,0,2,2,3,2,3,3,4,3,4,5,5,3,-0.7298492686649699,0,1,0,0
58473,72066,-1.1515808545526753,2,1.3148300997799778,1,4,4,4,1,1,1,1,4,3,2,2,4,1,0.22742418129599642,0,0,0,0
58474,79287,-0.16397357768671336,2,1.1938567515938174,4,1,4,4,2,5,4,5,5,5,5,5,5,4,-0.7298492686649699,1,0,0,1
58475,80956,0.4320404515277272,2,1.5136826400752348,3,3,3,3,4,5,4,5,5,5,5,4,5,5,-0.5419590692304329,0,0,0,1
58476,41351,-1.6763421739726254,1,-0.06396964339393955,4,4,3,5,2,3,2,2,3,5,5,4,4,2,-0.7298492686649699,0,0,1,0
58477,25710,-0.0317896411453543,0,-0.8101532043699071,4,5,5,5,4,4,4,4,3,5,3,1,4,4,-0.7298492686649699,1,0,0,0
58478,60061,1.363707633895261,2,1.5530379789345297,3,3,4,3,2,5,5,3,3,4,3,4,3,4,0.22742418129599642,0,0,0,1
58479,125777,-1.0859046644234112,2,0.07042374132092605,4,0,5,3,1,5,1,1,5,5,4,4,4,1,-0.7298492686649699,0,1,0,1
58480,94187,0.8307836450921969,2,0.974440394618622,3,3,3,3,5,4,5,5,5,5,5,4,5,5,-0.7298492686649699,0,0,0,1
58481,47598,-1.0859046644234112,0,-0.30305606768472865,0,3,0,5,3,0,3,3,4,1,3,4,3,3,-0.7298492686649699,1,0,0,1
58482,20174,0.5648504827397484,0,-1.2211977439697375,1,5,0,2,5,3,5,5,5,0,5,5,5,5,0.9907327016678182,0,0,1,0
58483,86831,-0.9544920321499282,2,-0.3431043980902253,2,2,2,2,2,2,2,2,4,3,1,1,2,2,1.8906217260709002,1,0,0,0
58484,56722,-0.8229944565168262,0,0.050167031067916326,1,4,1,4,4,1,4,4,3,3,4,3,4,4,1.919579629328697,1,0,1,0
58485,36969,0.4320404515277272,0,-0.22825201916452786,5,1,3,1,4,3,4,5,5,5,5,3,5,5,-0.7298492686649699,0,0,0,1
58486,34006,1.230358446402986,2,0.7514216327415802,3,1,1,1,4,2,2,3,3,3,3,4,3,4,1.6604644951483765,0,0,0,0
58487,105396,-0.0317896411453543,0,-0.9744181948773838,1,5,1,5,1,1,4,1,4,2,4,1,5,1,0.9907327016678182,1,0,1,0
58488,48784,0.697767641052041,2,-1.0682011969091914,5,5,5,5,1,5,1,1,3,4,5,4,5,1,-0.7298492686649699,1,1,0,1
58489,65884,0.697767641052041,1,0.5870383682514807,2,2,2,4,1,2,1,1,1,3,4,1,3,1,1.0550524307525049,1,0,1,0
58490,122968,-1.1515808545526753,0,-0.6889221198987524,2,4,2,3,3,2,3,3,5,2,4,3,4,3,0.6698784733221557,1,1,0,0
58491,46648,-1.2828760678960234,0,-1.66658254561938,1,0,1,2,3,1,2,3,4,1,3,1,2,3,-0.7298492686649699,0,1,0,0
58492,75961,0.6312962199425015,2,1.4769046285384586,2,2,2,2,2,5,5,4,4,4,4,4,4,4,-0.7298492686649699,1,0,0,1
58493,71810,-0.6255749137523153,2,0.8672588260641219,3,5,4,5,3,3,3,3,1,5,3,2,4,3,1.8375519549299841,1,0,0,0
58494,81698,-1.2172377959228748,0,0.00595519446047991,1,5,1,3,1,2,2,5,4,4,4,2,4,2,1.994482986375836,1,0,1,0
58495,31890,-0.4938354635799624,0,1.4396365150906425,4,3,4,4,4,4,4,4,3,4,3,5,3,4,-0.7298492686649699,0,0,0,1
58496,38835,0.10055347219059227,1,-0.9358414809926732,2,3,3,3,2,4,4,2,2,2,2,3,2,4,-0.7298492686649699,0,0,0,0
58497,101105,-1.0859046644234112,0,0.4300200970918419,4,4,4,3,3,4,3,3,4,3,4,5,5,3,-0.7298492686649699,1,1,0,1
58498,42556,-0.09790067170815119,1,0.3609827918844804,2,5,2,4,1,2,4,1,5,2,5,5,5,1,-0.7298492686649699,0,0,1,0
58499,79976,0.3656786020597645,2,1.077856424557467,5,5,5,5,1,3,5,4,4,4,4,4,4,1,-0.7298492686649699,1,0,0,1
58500,66642,0.3656786020597645,2,1.4005485297421285,4,4,4,4,2,5,5,5,5,5,5,4,5,5,-0.7298492686649699,1,0,0,1
58501,18634,0.7642637550999931,0,-1.379947372399516,2,4,2,1,2,2,5,2,2,2,2,4,2,2,-0.20182380703922256,0,0,1,0
58502,35963,0.23304824810637165,0,-1.2835414974110466,1,3,3,3,1,1,1,1,2,1,3,3,4,1,-0.7298492686649699,1,0,0,0
58503,30555,0.10055347219059227,1,0.17487932312340326,2,5,1,2,4,4,4,5,5,1,5,4,5,4,1.9461943223647014,0,0,1,0
58504,31158,-1.414098755399367,0,-0.7128121136655023,3,1,3,4,5,3,2,5,2,3,4,2,3,5,-0.7298492686649699,0,0,1,0
58505,111241,2.23206565281687,1,-1.3491529394941284,1,1,3,1,2,1,2,2,1,5,3,4,3,2,-0.20182380703922256,1,0,0,0
58506,44840,1.2970238717682996,0,-0.22657953792361932,3,5,5,5,1,4,4,3,3,3,3,2,3,2,-0.7298492686649699,0,0,0,0
58507,70081,0.10055347219059227,2,-0.7835084784632727,1,1,1,1,3,5,5,5,5,5,5,4,5,5,-0.7298492686649699,0,0,0,1
58508,1977,-1.6108054561551264,0,-1.159761000226524,3,5,3,1,2,3,2,2,3,5,4,4,5,2,-0.5419590692304329,0,0,1,0
58509,5945,-0.8229944565168262,2,-0.4324099744730313,4,5,4,4,4,3,3,3,4,4,5,3,5,3,1.9443599823519853,0,0,1,1
58510,96518,-1.2828760678960234,0,-0.8328621697862684,4,1,4,4,5,4,5,5,3,2,3,4,4,5,-0.7298492686649699,0,0,1,1
58511,89778,0.5648504827397484,0,0.15316944919382697,2,4,2,3,4,3,4,2,2,2,2,4,2,4,-0.7298492686649699,0,0,1,0
58512,32069,0.9638914079286166,2,0.755490865884724,2,2,2,2,5,3,4,5,5,5,4,4,5,5,-0.7298492686649699,0,0,0,1
58513,45725,1.5638639858369836,0,-0.07795296540711782,3,4,3,2,2,5,4,5,5,3,3,5,5,5,0.8438074606772864,0,0,1,0
58514,102248,0.9638914079286166,2,1.7187911818682613,0,0,0,2,3,5,5,1,1,1,1,3,1,5,1.262903314102669,0,0,0,1
58515,96955,-0.7572119011563379,2,-0.1704446898302471,5,5,5,5,4,4,4,5,2,5,5,4,5,4,2.0017838501785143,1,0,0,1
58516,91409,1.6306162696223192,2,0.20686119718542728,3,1,2,3,4,3,3,5,5,2,5,4,5,2,-0.7298492686649699,0,0,1,0
58517,50770,-1.4796841722063308,0,-0.9658108590752218,3,5,3,2,2,3,2,2,4,4,5,4,2,2,-0.7298492686649699,0,0,1,0
58518,6906,-1.5452529269820323,0,-1.1552461950185942,3,2,3,3,1,3,5,1,3,3,4,3,4,1,-0.7298492686649699,1,0,1,0
58519,6407,-0.09790067170815119,0,-1.1349911108875816,2,4,2,4,1,2,1,1,3,4,3,3,4,1,-0.5419590692304329,0,0,1,0
58520,75636,-0.29601355922855527,2,-1.0439916932118236,4,4,3,4,5,4,5,4,4,4,4,5,4,4,0.9907327016678182,0,0,0,1
58521,87537,1.9646108475406683,1,-1.1170711170967162,3,5,3,3,2,5,4,1,1,3,4,4,1,3,-0.7298492686649699,0,0,1,0
58522,10033,1.363707633895261,2,1.7618745420729012,4,4,4,4,2,5,5,5,5,4,5,3,5,3,-0.7298492686649699,0,0,0,1
58523,105157,-1.1515808545526753,0,-1.168805531124034,4,0,4,2,5,4,5,5,3,3,2,4,1,5,-0.7298492686649699,0,1,0,1
58524,69927,-0.6255749137523153,2,0.69964346066854,2,2,5,2,4,4,4,4,3,4,5,3,5,4,-0.7298492686649699,1,0,0,1
58525,103766,-1.0859046644234112,2,0.11022099184144321,5,5,5,4,2,5,2,2,5,2,4,4,4,2,1.9771122188289487,1,1,0,1
